Id,Accession,Planting,Taxon,Area,Bed,Position/Spot,Inventory Date,Status,Plant Count,Planting Material Type,Source,Provenance,Property,Ipen,Restriction,Date received,Quantity received,Country,State,County,Google_Latitude,Google_Longitude,Collector,Collection Num,Collection Date,Sampling method,EO ID,EO number,Property ownership,Notes on Habitat and soil,Mother Plant/Maternal Pop,Family,Seed/Lot #,Index Seminum Year,Mapped,Label Graphic
1298778,2024-0228,5,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-21T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0228,,,15,United States,North Carolina,Clay,35.06656292,-83.7605641,Jack Johnston,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298779,2024-0228,6,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-21T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0228,,,15,United States,North Carolina,Clay,35.06656292,-83.7605641,Jack Johnston,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298780,2024-0228,7,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-21T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0228,,,15,United States,North Carolina,Clay,35.06656292,-83.7605641,Jack Johnston,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298781,2024-0228,8,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-21T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0228,,,15,United States,North Carolina,Clay,35.06656292,-83.7605641,Jack Johnston,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298782,2024-0228,9,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-21T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0228,,,15,United States,North Carolina,Clay,35.06656292,-83.7605641,Jack Johnston,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298783,2024-0228,10,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-21T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0228,,,15,United States,North Carolina,Clay,35.06656292,-83.7605641,Jack Johnston,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298784,2024-0228,11,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-21T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0228,,,15,United States,North Carolina,Clay,35.06656292,-83.7605641,Jack Johnston,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298785,2024-0228,12,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-21T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0228,,,15,United States,North Carolina,Clay,35.06656292,-83.7605641,Jack Johnston,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298786,2024-0228,13,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-21T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0228,,,15,United States,North Carolina,Clay,35.06656292,-83.7605641,Jack Johnston,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298787,2024-0228,14,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-21T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0228,,,15,United States,North Carolina,Clay,35.06656292,-83.7605641,Jack Johnston,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298788,2024-0228,15,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-21T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0228,,,15,United States,North Carolina,Clay,35.06656292,-83.7605641,Jack Johnston,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298617,2024-0229,1,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0229,,,6,United States,North Carolina,Clay,35.06656292,-83.7605641,Jack Johnston,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298789,2024-0229,2,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-21T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0229,,,6,United States,North Carolina,Clay,35.06656292,-83.7605641,Jack Johnston,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298790,2024-0229,3,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-21T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0229,,,6,United States,North Carolina,Clay,35.06656292,-83.7605641,Jack Johnston,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298791,2024-0229,4,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-21T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0229,,,6,United States,North Carolina,Clay,35.06656292,-83.7605641,Jack Johnston,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298792,2024-0229,5,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-21T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0229,,,6,United States,North Carolina,Clay,35.06656292,-83.7605641,Jack Johnston,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298793,2024-0229,6,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-21T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0229,,,6,United States,North Carolina,Clay,35.06656292,-83.7605641,Jack Johnston,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298618,2024-0230,1,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0230,,,8,United States,North Carolina,Macon,35.15940537,-83.41951663,Jack Johnston,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298794,2024-0230,2,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-21T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0230,,,8,United States,North Carolina,Macon,35.15940537,-83.41951663,Jack Johnston,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298795,2024-0230,3,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-21T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0230,,,8,United States,North Carolina,Macon,35.15940537,-83.41951663,Jack Johnston,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298796,2024-0230,4,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-21T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0230,,,8,United States,North Carolina,Macon,35.15940537,-83.41951663,Jack Johnston,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298797,2024-0230,5,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-21T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0230,,,8,United States,North Carolina,Macon,35.15940537,-83.41951663,Jack Johnston,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298798,2024-0230,6,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-21T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0230,,,8,United States,North Carolina,Macon,35.15940537,-83.41951663,Jack Johnston,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298799,2024-0230,7,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-21T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0230,,,8,United States,North Carolina,Macon,35.15940537,-83.41951663,Jack Johnston,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298800,2024-0230,8,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-21T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0230,,,8,United States,North Carolina,Macon,35.15940537,-83.41951663,Jack Johnston,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298619,2024-0231,1,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0231,,,,United States,Arkansas,Searcy,35.24302748,-91.73355094,Duford Taylor,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298801,2024-0231,2,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-21T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0231,,,,United States,Arkansas,Searcy,35.24302748,-91.73355094,Duford Taylor,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298802,2024-0231,3,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-21T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0231,,,,United States,Arkansas,Searcy,35.24302748,-91.73355094,Duford Taylor,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298803,2024-0231,4,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-21T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0231,,,,United States,Arkansas,Searcy,35.24302748,-91.73355094,Duford Taylor,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298804,2024-0231,5,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-21T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0231,,,,United States,Arkansas,Searcy,35.24302748,-91.73355094,Duford Taylor,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298805,2024-0231,6,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-21T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0231,,,,United States,Arkansas,Searcy,35.24302748,-91.73355094,Duford Taylor,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298806,2024-0231,7,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-21T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0231,,,,United States,Arkansas,Searcy,35.24302748,-91.73355094,Duford Taylor,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298807,2024-0231,8,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-21T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0231,,,,United States,Arkansas,Searcy,35.24302748,-91.73355094,Duford Taylor,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298808,2024-0231,9,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-21T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0231,,,,United States,Arkansas,Searcy,35.24302748,-91.73355094,Duford Taylor,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298809,2024-0231,10,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-21T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0231,,,,United States,Arkansas,Searcy,35.24302748,-91.73355094,Duford Taylor,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298810,2024-0231,11,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-21T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0231,,,,United States,Arkansas,Searcy,35.24302748,-91.73355094,Duford Taylor,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298620,2024-0232,1,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0232,,,2,United States,Mississippi,Rankin,32.26052954,-89.94562965,Steve Bost,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298811,2024-0232,2,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-21T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0232,,,2,United States,Mississippi,Rankin,32.26052954,-89.94562965,Steve Bost,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298621,2024-0233,1,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0233,,,14,United States,North Carolina,Clay,35.06656292,-83.7605641,Jack Johnston,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298812,2024-0233,2,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-21T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0233,,,14,United States,North Carolina,Clay,35.06656292,-83.7605641,Jack Johnston,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298813,2024-0233,3,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-21T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0233,,,14,United States,North Carolina,Clay,35.06656292,-83.7605641,Jack Johnston,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298814,2024-0233,4,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-21T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0233,,,14,United States,North Carolina,Clay,35.06656292,-83.7605641,Jack Johnston,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298815,2024-0233,5,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-21T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0233,,,14,United States,North Carolina,Clay,35.06656292,-83.7605641,Jack Johnston,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298816,2024-0233,6,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-21T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0233,,,14,United States,North Carolina,Clay,35.06656292,-83.7605641,Jack Johnston,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298817,2024-0233,7,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-21T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0233,,,14,United States,North Carolina,Clay,35.06656292,-83.7605641,Jack Johnston,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298818,2024-0233,8,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-21T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0233,,,14,United States,North Carolina,Clay,35.06656292,-83.7605641,Jack Johnston,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298819,2024-0233,9,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-21T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0233,,,14,United States,North Carolina,Clay,35.06656292,-83.7605641,Jack Johnston,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298820,2024-0233,10,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-21T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0233,,,14,United States,North Carolina,Clay,35.06656292,-83.7605641,Jack Johnston,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298821,2024-0233,11,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-21T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0233,,,14,United States,North Carolina,Clay,35.06656292,-83.7605641,Jack Johnston,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298622,2024-0234,1,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0234,,,11,United States,Missouri,Barry,36.71275301,-93.84828622,Steve Bost,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298822,2024-0234,2,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-21T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0234,,,11,United States,Missouri,Barry,36.71275301,-93.84828622,Steve Bost,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298823,2024-0234,3,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-21T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0234,,,11,United States,Missouri,Barry,36.71275301,-93.84828622,Steve Bost,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298824,2024-0234,4,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-21T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0234,,,11,United States,Missouri,Barry,36.71275301,-93.84828622,Steve Bost,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298825,2024-0234,5,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-21T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0234,,,11,United States,Missouri,Barry,36.71275301,-93.84828622,Steve Bost,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298826,2024-0234,6,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-21T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0234,,,11,United States,Missouri,Barry,36.71275301,-93.84828622,Steve Bost,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298827,2024-0234,7,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-21T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0234,,,11,United States,Missouri,Barry,36.71275301,-93.84828622,Steve Bost,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298828,2024-0234,8,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-21T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0234,,,11,United States,Missouri,Barry,36.71275301,-93.84828622,Steve Bost,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298829,2024-0234,9,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-21T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0234,,,11,United States,Missouri,Barry,36.71275301,-93.84828622,Steve Bost,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298830,2024-0234,10,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-21T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0234,,,11,United States,Missouri,Barry,36.71275301,-93.84828622,Steve Bost,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298831,2024-0234,11,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-21T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0234,,,11,United States,Missouri,Barry,36.71275301,-93.84828622,Steve Bost,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298623,2024-0235,1,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0235,,,10,United States,Missouri,Oregon,36.69816318,-91.41196128,Russ Alford,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298832,2024-0235,2,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-21T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0235,,,10,United States,Missouri,Oregon,36.69816318,-91.41196128,Russ Alford,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298833,2024-0235,3,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-21T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0235,,,10,United States,Missouri,Oregon,36.69816318,-91.41196128,Russ Alford,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298834,2024-0235,4,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-21T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0235,,,10,United States,Missouri,Oregon,36.69816318,-91.41196128,Russ Alford,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298835,2024-0235,5,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-21T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0235,,,10,United States,Missouri,Oregon,36.69816318,-91.41196128,Russ Alford,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298836,2024-0235,6,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-21T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0235,,,10,United States,Missouri,Oregon,36.69816318,-91.41196128,Russ Alford,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298837,2024-0235,7,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-21T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0235,,,10,United States,Missouri,Oregon,36.69816318,-91.41196128,Russ Alford,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298838,2024-0235,8,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-21T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0235,,,10,United States,Missouri,Oregon,36.69816318,-91.41196128,Russ Alford,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298624,2024-0236,1,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0236,,,4,United States,Arkansas,Searcy,35.24302748,-91.73355094,Shawn Smith,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298839,2024-0236,2,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-21T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0236,,,4,United States,Arkansas,Searcy,35.24302748,-91.73355094,Shawn Smith,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298840,2024-0236,3,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-21T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0236,,,4,United States,Arkansas,Searcy,35.24302748,-91.73355094,Shawn Smith,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298841,2024-0236,4,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-21T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0236,,,4,United States,Arkansas,Searcy,35.24302748,-91.73355094,Shawn Smith,,Oct 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298625,2024-0237,1,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-22T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0237,,,16,United States,Missouri,Barry,36.71275301,-93.84828622,Tim Smith,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298842,2024-0237,2,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-21T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0237,,,16,United States,Missouri,Barry,36.71275301,-93.84828622,Tim Smith,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298843,2024-0237,3,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-21T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0237,,,16,United States,Missouri,Barry,36.71275301,-93.84828622,Tim Smith,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298844,2024-0237,4,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-21T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0237,,,16,United States,Missouri,Barry,36.71275301,-93.84828622,Tim Smith,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298845,2024-0237,5,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-21T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0237,,,16,United States,Missouri,Barry,36.71275301,-93.84828622,Tim Smith,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298846,2024-0237,6,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-21T00:00:00,Alive,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0237,,,16,United States,Missouri,Barry,36.71275301,-93.84828622,Tim Smith,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
1298847,2024-0237,7,Castanea ozarkensis ,Main Greenhouse,18,,2024-02-21T00:00:00,Dormant,1,Seed,Ozark Chinquapin Foundation,Wild,Oertli Nursery,US-0-MO-2024-0237,,,16,United States,Missouri,Barry,36.71275301,-93.84828622,Tim Smith,,Sep 2023,Maternal Lines,,,,,,Fagaceae,,,FALSE,
